x-axis,1,2
second,Volt,Volt
-250.00000E-03,+1.97897379E+00,-19.94347E-03
-249.93490E-03,+1.97997881E+00,-19.94347E-03
-249.86979E-03,+1.98136072E+00,-14.91834E-03
-249.80469E-03,+1.98399892E+00,-19.94347E-03
-249.73958E-03,+1.98500394E+00,-19.94347E-03
-249.67448E-03,+1.98236575E+00,-19.94347E-03
-249.60938E-03,+1.98337077E+00,-19.94347E-03
-249.54427E-03,+1.98148635E+00,-19.94347E-03
-249.47917E-03,+1.96980294E+00,-19.94347E-03
-249.41406E-03,+1.97922505E+00,-19.94347E-03
-249.34896E-03,+1.98663711E+00,-19.94347E-03
-249.28385E-03,+1.97997881E+00,-14.91834E-03
-249.21875E-03,+1.98864716E+00,-19.94347E-03
-249.15365E-03,+1.97608434E+00,-19.94347E-03
-249.08854E-03,+1.97822002E+00,-19.94347E-03
-249.02344E-03,+1.97558183E+00,-19.94347E-03
-248.95833E-03,+1.97570746E+00,-19.94347E-03
-248.89323E-03,+1.97470243E+00,-19.94347E-03
-248.82813E-03,+1.98512957E+00,-19.94347E-03
-248.76302E-03,+1.96691349E+00,-14.91834E-03
-248.69792E-03,+1.96892354E+00,-14.91834E-03
-248.63281E-03,+1.98487831E+00,-14.91834E-03
-248.56771E-03,+1.98852153E+00,-14.91834E-03
-248.50260E-03,+1.98864716E+00,-19.94347E-03
-248.43750E-03,+1.99417479E+00,-19.94347E-03
-248.37240E-03,+1.98136072E+00,-19.94347E-03
-248.30729E-03,+1.97708937E+00,-19.94347E-03
-248.24219E-03,+1.97068233E+00,-19.94347E-03
-248.17708E-03,+1.98399892E+00,-19.94347E-03
-248.11198E-03,+2.00397379E+00,-19.94347E-03
-248.04688E-03,+1.98399892E+00,-19.94347E-03
-247.98177E-03,+1.98299389E+00,-19.94347E-03
-247.91667E-03,+1.97570746E+00,-19.94347E-03
-247.85156E-03,+1.98286826E+00,-19.94347E-03
-247.78646E-03,+1.97985319E+00,-19.94347E-03
-247.72135E-03,+1.97809439E+00,-19.94347E-03
-247.65625E-03,+1.97847128E+00,-19.94347E-03
-247.59115E-03,+1.98387329E+00,-19.94347E-03
-247.52604E-03,+1.99279288E+00,-19.94347E-03
-247.46094E-03,+1.98764213E+00,-19.94347E-03
-247.39583E-03,+1.98060696E+00,-19.94347E-03
-247.33073E-03,+1.98839590E+00,-14.91834E-03
-247.26563E-03,+2.00761700E+00,-14.91834E-03
-247.20052E-03,+1.98186324E+00,-19.94347E-03
-247.13542E-03,+1.97909942E+00,-14.91834E-03
